日期,招商银行,中国平安,贵州茅台,五粮液,长城汽车,比亚迪,中兴通讯,海康威视,伊利股份,海天味业
2025-12-24,41.83,69.03,1400.9,109.28,22.02,94.42,38.27,29.33,28.88,37.35
2025-12-25,41.78,70.8,1414.17,110.6,22.17,94.84,38.11,29.63,29.2,37.4
2025-12-26,41.7,71.16,1414.13,109.78,22.78,100.01,37.9,29.82,29.1,37.42
2025-12-29,41.87,69.88,1402.0,108.06,22.61,100.21,37.48,29.6,28.87,37.22
2025-12-30,42.28,68.8,1389.72,107.36,22.5,99.75,37.27,29.85,28.69,37.28
2025-12-31,42.1,68.4,1377.18,105.94,22.63,97.72,37.84,29.84,28.6,37.02
2026-01-05,42.35,72.36,1426.0,107.9,22.3,98.11,38.25,30.0,28.61,37.93
2026-01-06,42.73,74.32,1428.01,108.17,22.51,99.99,39.27,30.39,28.62,38.38
2026-01-07,42.15,73.45,1423.36,107.52,22.3,97.6,38.92,30.07,28.42,38.19
2026-01-08,41.58,70.38,1412.3,106.9,22.1,96.88,39.99,30.01,27.26,38.02
2026-01-09,41.3,69.0,1419.1,107.14,22.13,97.01,40.23,30.26,27.68,37.89
2026-01-12,41.12,67.55,1423.23,108.55,22.17,97.47,42.44,31.64,27.74,38.32
2026-01-13,41.13,68.2,1411.0,108.0,21.93,97.19,40.28,30.87,27.53,38.18
2026-01-14,40.07,67.0,1398.01,107.04,21.75,96.1,40.39,31.43,27.4,37.79
2026-01-15,40.11,67.41,1388.89,106.09,21.7,95.67,39.84,31.29,27.22,37.59
2026-01-16,38.72,66.33,1382.0,105.16,21.76,95.86,40.02,31.0,26.97,36.99
2026-01-19,38.55,66.3,1376.0,104.55,21.99,96.19,39.55,31.01,27.09,36.86
2026-01-20,38.73,66.6,1373.55,104.91,21.79,94.74,38.59,31.14,27.18,36.88
2026-01-21,38.24,65.85,1351.06,103.05,21.6,94.1,39.52,32.6,26.84,36.5
2026-01-22,37.85,64.8,1340.06,102.76,21.5,94.12,39.79,32.09,26.81,36.14
2026-01-23,37.5,63.9,1337.0,102.99,21.59,93.65,40.11,31.95,26.82,35.84
2026-01-26,38.02,64.14,1342.0,102.34,21.27,92.63,39.5,32.31,26.68,35.68
2026-01-27,38.1,65.31,1343.01,101.02,21.09,91.81,40.2,31.9,26.37,35.41
2026-01-28,37.8,64.75,1323.69,100.7,20.87,93.34,39.65,32.03,26.14,34.97
2026-01-29,38.53,68.0,1437.72,110.77,21.1,92.31,39.51,32.2,26.83,36.4
2026-01-30,38.67,66.75,1401.0,105.0,20.69,90.89,38.49,31.33,26.34,35.3
2026-02-02,38.45,66.02,1427.0,107.29,20.44,87.05,37.08,31.61,26.45,35.57
2026-02-03,38.3,66.58,1474.92,107.28,20.51,87.37,37.26,31.86,26.6,35.87
2026-02-04,39.01,67.4,1525.0,108.52,20.81,89.14,37.12,31.93,27.01,36.28
2026-02-05,39.71,67.35,1555.0,108.89,21.16,90.11,36.57,32.5,27.21,37.96
2026-02-06,39.6,66.9,1515.01,107.0,20.93,89.82,36.31,32.64,27.08,37.09
2026-02-09,39.48,68.7,1524.96,107.36,20.99,90.06,37.27,32.54,27.08,37.16
2026-02-10,39.34,68.19,1504.8,106.5,20.92,90.81,37.58,32.86,26.75,36.62
2026-02-11,39.4,67.5,1504.33,106.04,20.98,92.28,37.35,32.4,26.87,36.42
2026-02-12,38.99,66.54,1486.6,104.62,20.76,91.16,37.53,32.49,26.61,35.94
2026-02-13,38.71,65.29,1485.3,106.06,20.67,90.27,37.16,32.38,26.48,35.64
2026-02-24,38.94,64.5,1466.8,105.16,21.04,90.87,37.77,32.34,26.37,36.17
2026-02-25,38.78,65.05,1491.66,105.17,20.97,91.45,37.96,31.93,26.3,35.88
2026-02-26,38.7,63.5,1466.21,103.88,20.8,89.85,38.57,31.56,26.12,35.84
2026-02-27,38.75,63.09,1455.02,104.05,20.5,89.32,38.65,31.44,26.08,35.96
2026-03-02,38.67,62.35,1440.11,103.22,20.42,96.79,37.84,31.16,26.0,35.65
2026-03-03,39.18,62.57,1426.19,102.55,20.17,95.21,36.75,30.31,25.93,36.06
2026-03-04,38.6,61.79,1401.18,101.02,19.84,95.99,36.97,30.26,25.62,35.5
2026-03-05,39.15,62.08,1399.04,101.45,19.96,94.47,37.88,30.76,25.67,35.98
2026-03-06,39.2,62.67,1402.0,102.4,20.19,93.62,37.4,31.07,26.21,37.02
2026-03-09,38.79,61.4,1397.0,101.52,20.02,97.52,35.7,31.16,26.28,37.31
2026-03-10,39.22,62.09,1401.88,102.05,20.07,96.6,36.87,31.32,26.4,37.28
2026-03-11,39.5,62.55,1400.0,102.18,20.52,99.22,37.12,31.65,26.44,37.39
2026-03-12,39.5,61.6,1392.0,102.27,20.61,99.1,37.12,31.92,26.71,37.02
2026-03-13,39.76,61.2,1413.64,102.95,21.07,99.67,36.46,31.94,26.71,37.79
2026-03-16,39.91,60.48,1460.18,104.54,21.15,104.62,36.5,31.76,26.84,38.51
2026-03-17,40.12,61.84,1485.0,104.79,21.14,102.87,35.83,31.62,26.87,38.95
2026-03-18,39.92,61.89,1468.8,103.72,21.07,101.69,36.25,32.17,26.68,38.56
2026-03-19,39.77,60.62,1452.87,102.53,20.94,102.31,35.35,31.25,26.44,38.21
2026-03-20,39.75,59.74,1445.0,102.4,21.29,103.03,34.27,31.3,26.39,37.85
2026-03-23,38.68,57.47,1408.07,100.23,20.83,107.63,32.05,30.01,25.49,36.29
2026-03-24,39.25,58.12,1407.33,101.34,20.72,106.64,32.92,30.28,25.7,36.65
2026-03-25,39.26,58.79,1410.27,102.45,20.9,106.6,33.45,30.78,25.88,37.0
2026-03-26,39.56,56.8,1401.18,101.28,20.73,103.14,32.68,30.37,25.95,36.95
2026-03-27,39.44,56.95,1416.02,102.65,20.88,105.3,32.68,30.35,26.16,39.7
2026-03-30,39.48,56.33,1420.0,103.46,20.31,106.05,32.59,30.53,26.4,40.34
2026-03-31,39.32,56.78,1450.0,103.27,20.63,105.25,32.44,30.42,26.35,41.0
2026-04-01,39.82,58.18,1459.44,104.39,20.64,102.65,32.99,30.72,26.33,41.76
2026-04-02,39.76,57.26,1459.88,105.0,20.87,101.65,32.05,30.4,26.43,42.22
2026-04-03,39.4,57.25,1460.0,103.49,20.76,99.01,32.08,30.27,26.31,41.69
2026-04-07,38.99,56.69,1440.02,103.11,20.71,97.98,32.34,30.2,26.33,41.53
